,Douglas,Cass,Knox,Sarpy,Adams,Lincoln,Nemaha,Buffalo,Lancaster,Dawson,Madison,Washington,Saunders,Dodge,Hall,Kearney,Gosper,Platte,Scotts Bluff,Antelope,Unknown,York,Kimball,Cuming,Colfax,Gage,Hamilton,Otoe,Merrick,Cherry,Johnson,Phelps,Seward,Cheyenne,Custer,Stanton,Burt,Polk,Clay,Franklin,Webster,Box Butte,Pierce,Wayne,Dakota,Saline,Morrill,Howard,Nance,Butler,Red Willow,Furnas,Dixon,Fillmore,Greeley,Sherman,Thurston,Jefferson,Cedar,Valley,Frontier,Hitchcock,Keith,Holt,Boone,Thomas,Dawes,Richardson,Nuckolls,Chase,Thayer,Boyd,Garden,Garfield,Banner,Sioux,Harlan,Rock,Sheridan,Hooker,McPherson,Pawnee,Deuel,Dundy,Perkins,Wheeler,Arthur,Brown,Keya Paha,Logan,Loup,Grant,Blaine,Hayes
2020-12-18,49059,1512,628,14430,2139,2845,433,4106,20741,2296,3672,1515,1618,3471,5583,551,142,3408,3919,407,,1302,307,732,1396,1712,681,923,557,242,463,677,1506,678,597,291,502,456,506,186,267,742,504,845,3493,1679,393,434,343,706,866,340,459,396,173,149,649,525,537,237,134,157,529,611,393,43,521,441,286,302,343,161,86,124,23,25,168,98,356,46,19,152,66,90,201,26,17,202,38,58,34,23,15,50
2020-12-19,49285,1521,632,14484,2140,2852,434,4128,20906,2321,3672,1518,1624,3490,5583,555,146,3413,3919,408,,1302,307,735,1396,1716,681,930,557,246,471,681,1506,681,607,292,504,456,506,185,268,742,507,853,3493,1684,395,435,342,706,867,340,461,397,174,150,656,529,539,237,134,160,531,617,393,43,520,447,289,304,342,161,86,125,23,25,169,98,357,46,19,153,66,90,204,27,17,203,38,59,34,23,15,50
2020-12-20,49690,1531,636,14615,2151,2862,435,4139,20906,2327,3672,1525,1639,3518,5583,556,147,3424,3919,412,,1302,307,738,1399,1719,681,935,557,246,475,681,1506,681,610,292,505,456,508,187,267,745,507,853,3493,1692,396,438,342,706,873,340,462,397,174,150,658,529,541,237,136,164,534,619,394,43,523,451,289,306,342,161,86,125,23,26,170,98,362,46,19,153,66,90,206,27,17,203,38,60,34,23,15,50
2020-12-21,49960,1538,641,14710,2157,2868,440,4156,21106,2337,3672,1532,1650,3531,5647,557,149,3426,3956,415,,1324,310,739,1400,1724,697,939,566,245,477,684,1532,687,614,294,506,457,510,187,267,750,507,852,3510,1696,396,443,342,708,873,343,467,398,174,150,660,533,540,238,136,165,536,629,395,44,524,455,290,306,347,162,86,127,23,26,170,98,362,46,20,153,66,92,208,27,17,203,38,60,34,23,14,50
2020-12-22,50355,1558,646,14861,2177,2879,442,4175,21295,2352,3672,1546,1665,3561,5647,560,149,3462,3988,416,,1324,314,745,1408,1730,697,952,566,245,484,695,1532,696,618,294,508,457,518,193,267,753,514,853,3510,1704,397,444,343,708,877,343,474,399,177,150,671,536,541,239,139,165,535,634,400,44,531,462,296,315,350,162,86,126,24,26,171,98,368,46,21,153,66,92,208,27,17,204,38,60,34,23,14,50
2020-12-23,50740,1578,651,15003,2192,2904,454,4196,21461,2376,3675,1560,1681,3590,5697,561,153,3472,4022,419,,1337,320,760,1417,1759,699,957,572,246,485,700,1554,714,619,302,511,460,521,195,270,759,519,861,3533,1711,400,450,346,726,893,345,480,401,178,150,676,541,546,241,140,170,549,635,404,44,533,469,296,327,352,162,88,126,25,26,173,98,369,46,21,154,66,92,210,28,17,206,38,61,34,23,15,50
2020-12-24,50976,1584,654,15073,2197,2918,457,4210,21654,2382,3692,1562,1692,3601,5697,564,154,3479,4046,421,,1337,321,763,1418,1770,699,967,572,247,492,703,1554,717,622,303,511,460,521,201,270,761,522,866,3533,1716,400,451,346,726,898,348,481,402,179,150,677,544,547,243,140,171,550,643,405,44,534,475,296,331,359,163,88,127,25,26,174,98,369,46,21,152,66,93,213,28,17,207,38,63,34,23,15,53
2020-12-25,51295,1598,654,15172,2208,2926,457,4211,21654,2390,3696,1569,1700,3635,5697,564,155,3479,4046,421,,1337,323,776,1420,1772,699,972,572,247,493,706,1554,723,623,304,513,460,521,202,270,764,524,868,3533,1720,399,451,346,726,913,351,483,402,179,150,679,544,547,243,141,172,551,644,409,44,535,481,297,342,359,163,88,127,25,26,176,98,372,47,21,153,66,93,216,28,17,207,38,63,34,23,15,53
2020-12-26,51356,1600,654,15191,2209,2930,459,4217,21816,2399,3698,1572,1700,3640,5697,565,155,3479,4046,422,,1337,323,776,1420,1772,699,974,572,247,493,707,1554,726,623,304,513,460,521,202,270,769,525,868,3533,1720,399,453,346,726,915,351,483,402,178,150,679,545,547,245,141,173,555,644,410,44,536,482,297,345,359,163,88,127,25,26,177,98,373,47,21,153,66,94,217,28,17,207,38,64,34,23,15,53
2020-12-27,51605,1608,655,15266,2215,2935,459,4219,21997,2408,3706,1579,1707,3652,5697,565,155,3479,4046,422,,1337,323,783,1420,1774,699,980,572,247,499,707,1554,727,623,304,516,460,525,202,270,769,525,868,3533,1723,399,453,346,726,916,351,483,402,178,150,683,545,548,245,142,173,555,644,411,46,536,482,297,343,360,163,88,127,25,26,177,98,373,47,21,153,66,96,217,28,17,207,38,65,34,23,15,53
2020-12-28,51960,1643,661,15384,2219,2942,463,4229,22083,2420,3709,1603,1720,3671,5774,565,155,3478,4077,424,,1345,324,786,1425,1784,708,983,582,247,532,712,1571,729,628,304,517,463,526,204,270,770,528,868,3574,1725,399,453,347,729,919,354,484,403,178,150,692,545,547,246,142,174,557,646,410,46,538,495,297,345,365,163,88,127,25,26,176,98,373,47,21,154,66,96,217,28,17,207,38,65,34,23,15,53
2020-12-29,52205,1665,661,15481,2230,2965,469,4264,22236,2435,3875,1608,1737,3703,5774,568,155,3487,4085,424,,1345,327,802,1432,1787,708,992,582,247,536,731,1571,731,630,306,517,463,532,208,272,771,529,870,3575,1731,400,455,348,729,927,355,482,404,177,150,694,543,547,247,145,174,557,659,412,46,539,501,299,345,370,163,88,127,26,26,177,98,372,47,21,157,66,96,218,28,17,207,38,68,34,23,15,53
2020-12-30,52700,1713,668,15637,2271,2989,477,4296,22461,2452,3875,1607,1751,3728,5835,570,157,3495,4101,427,,1345,333,811,1433,1822,712,997,594,249,536,739,1571,736,632,307,518,463,548,209,273,779,529,872,3593,1735,404,469,348,729,944,359,486,408,178,151,700,546,544,249,150,175,575,668,416,46,543,516,299,362,377,162,91,127,26,26,178,99,379,47,21,157,69,101,230,28,18,207,38,68,34,23,15,53
2020-12-31,53284,1745,673,15804,2285,3013,480,4324,22654,2468,3875,1627,1784,3784,5835,583,158,3513,4119,427,,1345,339,817,1442,1837,712,1003,594,251,540,743,1571,751,637,313,520,463,549,209,273,783,533,877,3600,1740,404,470,347,729,950,362,490,408,178,151,706,555,548,249,150,176,583,675,418,46,544,518,299,366,382,162,92,127,26,27,179,99,385,47,21,157,70,102,230,28,18,207,38,69,36,23,16,55
2021-01-01,53595,1762,676,15923,2297,3026,481,4329,22654,2476,3875,1638,1795,3798,5835,583,159,3517,4129,427,,1386,341,824,1447,1839,712,1014,594,251,543,746,1635,758,639,317,521,474,552,210,273,784,538,883,3600,1743,408,470,349,743,953,363,490,409,178,151,706,555,549,249,153,176,589,675,421,46,547,519,299,369,382,162,92,127,26,27,179,99,385,47,21,160,70,102,230,28,18,209,38,69,36,23,16,55
2021-01-02,53815,1775,677,15999,2300,3031,482,4338,23005,2482,3875,1643,1804,3815,5835,583,159,3520,4129,427,,1386,341,828,1448,1845,715,1016,594,251,545,749,1635,758,640,319,522,474,553,210,273,784,539,883,3600,1745,408,470,349,743,953,363,490,411,178,151,707,557,549,249,154,176,592,675,422,46,548,519,299,370,383,162,92,127,26,27,179,99,385,47,21,160,71,102,231,28,18,209,38,69,36,23,16,55
2021-01-03,54097,1787,684,16111,2306,3037,482,4342,23163,2490,3875,1651,1816,3823,5841,583,161,3521,4129,429,,1386,342,832,1448,1850,720,1022,594,251,545,750,1635,759,640,321,522,474,558,210,273,793,539,883,3600,1752,408,470,352,743,954,364,491,412,177,151,707,558,549,249,156,177,596,675,424,46,549,524,298,370,384,162,93,127,26,27,179,99,385,47,21,161,73,102,232,28,18,209,38,69,36,23,16,55
2021-01-04,54328,1798,691,16162,2318,3044,484,4358,23239,2493,3875,1657,1823,3838,5938,585,162,3523,4140,432,,1407,342,837,1448,1858,727,1022,608,251,546,756,1657,759,646,322,523,476,560,210,273,793,538,884,3627,1760,411,471,354,746,962,365,491,413,177,151,709,558,548,253,157,180,599,677,424,46,551,527,299,370,389,161,93,127,26,28,179,99,385,47,21,162,73,106,233,28,18,209,38,69,36,23,16,55
2021-01-05,54849,1809,697,16296,2341,3074,494,4384,23426,2514,3875,1664,1866,3867,5938,586,163,3555,4161,435,,1407,343,856,1459,1864,732,1033,608,251,548,767,1657,762,655,324,526,476,565,210,274,795,542,885,3629,1766,413,472,356,746,976,368,494,416,177,151,711,560,552,251,159,180,600,684,431,46,560,526,302,371,390,161,94,128,26,28,180,99,389,47,21,166,73,111,232,28,18,209,38,69,36,23,16,55
2021-01-06,55327,1829,703,16460,2362,3115,505,4398,23667,2547,3875,1673,1878,3887,6036,591,166,3569,4181,437,,1422,344,862,1464,1876,749,1043,627,251,557,776,1675,767,667,327,527,484,569,211,277,806,543,889,3650,1776,419,475,357,757,991,370,495,420,178,153,717,566,558,263,160,184,602,688,440,48,562,533,302,379,394,164,95,128,26,28,180,99,388,47,21,168,75,116,238,28,18,211,38,69,38,23,16,55
2021-01-07,55682,1847,714,16549,2389,3125,513,4426,23772,2557,3875,1698,1895,3946,6036,592,167,3583,4189,438,,1422,345,867,1466,1885,749,1052,627,255,563,789,1675,774,672,332,526,484,574,213,281,809,548,894,3654,1779,426,475,357,757,996,376,497,423,179,155,718,568,563,262,161,183,610,694,439,48,562,539,310,386,397,165,95,128,26,28,183,100,391,47,21,170,76,116,238,28,18,211,38,69,39,23,16,55
2021-01-08,56038,1856,726,16644,2396,3142,518,4444,23973,2569,3875,1703,1906,3962,6111,592,167,3590,4199,437,,1437,347,871,1470,1891,761,1057,637,255,565,800,1686,778,680,333,529,488,575,213,283,811,551,894,3665,1786,430,478,357,761,1013,379,497,426,179,156,720,570,566,267,163,183,616,693,442,48,562,545,310,392,401,163,96,128,26,28,184,100,392,47,22,171,76,119,243,28,18,210,38,69,37,23,17,55
2021-01-09,56390,1868,729,16759,2405,3151,520,4475,24199,2579,3875,1712,1925,4012,6113,592,167,3599,4199,438,,1437,348,879,1475,1897,761,1064,637,256,576,800,1686,780,692,333,533,488,583,213,283,814,552,897,3665,1788,430,479,357,761,1022,382,497,426,179,157,720,572,571,268,164,183,618,695,444,48,567,550,316,393,402,163,97,128,26,28,185,100,395,47,22,172,77,120,244,28,18,210,38,69,37,23,18,55
2021-01-10,56528,1874,729,16805,2406,3156,520,4484,24280,2587,3880,1717,1929,4015,6118,592,167,3601,4199,438,,1437,348,878,1477,1899,767,1066,637,256,578,801,1686,782,693,334,534,488,584,214,283,814,554,898,3665,1791,430,480,357,761,1023,382,497,426,179,157,720,574,570,268,164,183,622,695,444,48,567,550,316,395,405,163,97,128,26,28,184,100,395,48,22,172,77,120,244,28,18,210,38,69,37,23,17,55
2021-01-11,56784,1880,739,16871,2423,3181,521,4490,24280,2588,3886,1722,1935,4025,6176,594,166,3601,4217,439,,1453,351,886,1477,1901,783,1071,651,256,581,805,1697,782,695,334,536,489,586,214,283,820,556,898,3684,1793,430,482,357,766,1028,382,499,426,179,156,725,574,572,270,164,185,625,696,442,48,567,550,315,395,411,163,99,129,26,28,184,100,396,48,22,175,77,121,247,28,18,211,38,69,37,23,17,55
2021-01-12,57113,1899,743,16973,2436,3197,525,4508,24561,2591,3897,1732,1948,4078,6176,595,166,3626,4227,440,,1453,355,890,1481,1907,783,1080,657,256,583,812,1697,782,702,334,536,489,589,214,285,824,556,899,3684,1802,431,482,358,766,1036,383,500,430,182,156,725,576,582,271,164,185,626,694,445,49,570,553,319,397,412,163,99,130,26,28,185,100,400,48,23,174,77,121,247,28,18,210,38,69,37,23,18,55
2021-01-13,57546,1926,752,17119,2451,3208,534,4549,24705,2599,3915,1741,2020,4113,6247,601,166,3636,4227,447,,1483,359,902,1491,1917,792,1111,673,257,591,824,1705,786,709,336,544,493,590,214,285,828,564,903,3708,1807,434,487,359,780,1060,387,508,435,182,163,729,577,590,277,164,196,626,716,448,49,573,567,320,401,415,165,99,133,26,28,189,100,401,48,23,176,78,123,250,32,18,212,38,70,37,23,18,56
2021-01-14,57813,1933,759,17215,2464,3239,538,4578,24882,2605,3928,1765,2031,4154,6284,604,170,3649,4247,448,,1483,361,902,1496,1935,792,1114,674,256,595,826,1705,788,713,337,544,493,594,216,286,828,568,905,3708,1811,436,488,360,780,1063,389,511,441,182,164,732,585,593,279,165,197,628,719,453,49,573,568,324,405,421,165,99,133,26,30,189,100,403,49,23,176,78,124,251,32,18,212,38,70,37,23,18,56
2021-01-15,58043,1948,760,17309,2479,3247,535,4576,25050,2614,3942,1782,2045,4177,6312,605,170,3657,4255,448,,1483,361,906,1497,1941,803,1116,683,256,594,828,1705,791,716,337,544,493,598,218,287,829,565,906,3720,1818,436,490,359,780,1071,390,513,446,182,161,737,587,588,280,169,220,631,722,454,49,579,575,326,407,424,166,102,133,26,30,189,100,405,49,23,176,81,132,253,33,18,211,38,71,37,23,18,56
2021-01-16,58043,1948,760,17309,2479,3247,535,4576,25050,2614,3942,1782,2045,4177,6312,605,170,3657,4255,448,,1483,361,906,1497,1941,803,1116,683,256,594,828,1705,791,716,337,544,493,598,218,287,829,565,906,3720,1818,436,490,359,780,1071,390,513,446,182,161,737,587,588,280,169,220,631,722,454,49,579,575,326,407,424,166,102,133,26,30,189,100,405,49,23,176,81,132,253,33,18,211,38,71,37,23,18,56
2021-01-17,58393,1961,760,17431,2507,3268,542,4625,25257,2618,3950,1791,2066,4186,6356,605,172,3671,4255,449,,1483,363,907,1502,1952,803,1123,686,259,595,829,1705,793,724,338,552,493,598,216,288,833,569,907,3720,1823,437,491,361,780,1077,394,515,447,182,165,736,588,594,284,170,205,632,721,459,50,583,575,328,411,428,167,101,134,26,30,191,100,405,49,23,177,82,133,255,32,18,211,38,71,38,22,18,56
2021-01-18,58461,1966,764,17450,2508,3268,542,4627,25301,2619,3954,1797,2067,4184,6364,605,172,3676,4274,451,,1508,362,909,1502,1956,812,1123,696,259,593,830,1728,793,727,338,554,499,598,215,289,833,572,907,3738,1829,436,491,361,787,1077,395,515,449,182,165,737,590,594,284,170,205,632,723,459,50,583,575,328,411,431,167,101,134,26,30,191,99,405,49,23,178,82,133,255,32,18,211,39,71,38,22,18,56
2021-01-19,58461,1966,764,17450,2508,3268,542,4627,25536,2619,4174,1797,2067,4184,6364,605,172,3676,4278,451,,1508,362,909,1502,1956,812,1123,696,259,593,830,1728,793,727,338,554,499,598,215,289,833,572,907,3738,1829,436,491,361,787,1077,395,515,449,182,165,737,590,594,284,170,205,632,723,459,50,583,575,328,411,431,167,101,134,26,30,191,99,405,49,23,178,82,133,255,32,18,211,39,71,38,22,18,56
2021-01-20,59244,2008,776,17702,2532,3300,547,4676,25697,2647,4174,1826,2089,4223,6416,610,173,3704,4291,453,,1525,364,924,1505,1971,812,1151,696,259,603,833,1739,803,741,343,561,500,603,218,292,838,574,912,3750,1847,438,491,363,790,1087,411,523,452,184,168,754,599,612,288,173,208,633,736,464,50,594,589,332,415,440,170,103,137,26,31,191,99,411,49,24,181,83,138,255,33,18,211,43,71,38,22,19,57
2021-01-21,59462,2020,778,17799,2537,3315,546,4694,25824,2659,4174,1850,2102,4240,6440,620,176,3715,4301,453,,1525,366,927,1512,1978,815,1159,704,259,606,845,1739,813,746,345,564,500,606,221,292,845,571,914,3750,1850,440,494,362,790,1102,422,525,454,187,164,759,603,609,290,175,224,639,745,466,50,600,588,334,417,446,172,103,138,27,33,195,100,414,49,25,182,84,140,255,34,19,211,42,70,38,22,19,58
2021-01-22,59804,2030,792,17886,2555,3327,554,4742,26003,2659,4214,1857,2111,4249,6505,623,175,3723,4319,454,,1556,367,931,1512,1983,825,1170,708,260,607,851,1746,820,748,346,565,504,607,220,292,847,573,915,3762,1854,440,495,364,792,1101,421,525,455,187,169,760,604,625,291,176,208,639,740,466,50,603,590,336,420,446,170,103,138,27,34,199,99,418,49,25,183,85,142,255,33,19,212,42,72,38,22,19,58
2021-01-23,59958,2036,792,17937,2563,3337,556,4752,26117,2662,4214,1862,2117,4270,6505,622,175,3725,4319,454,,1556,368,931,1516,1991,825,1174,708,261,608,853,1746,821,753,345,565,504,610,220,296,849,574,920,3762,1858,440,495,366,792,1106,424,526,455,188,169,760,605,626,291,181,208,638,740,467,50,610,591,341,423,450,170,103,138,27,34,199,99,419,49,25,183,85,142,256,33,21,211,42,72,38,22,19,58
2021-01-24,60040,2041,791,17980,2565,3343,552,4741,26193,2667,4214,1868,2119,4281,6505,625,175,3726,4319,456,,1556,368,932,1517,1992,829,1176,708,261,607,853,1746,821,752,344,564,504,611,221,296,848,571,920,3762,1859,440,495,365,792,1111,424,528,455,190,165,761,607,621,291,181,225,639,744,470,50,610,594,341,426,450,171,103,138,27,34,199,99,420,49,25,183,85,142,256,34,21,211,42,71,38,22,19,58
2021-01-25,60265,2050,801,18046,2570,3353,558,4760,26235,2667,4224,1875,2125,4289,6546,626,177,3728,4319,458,,1560,369,941,1518,1992,838,1177,708,262,608,854,1762,828,760,345,566,508,613,220,298,854,575,921,3778,1858,442,495,367,796,1118,434,529,456,190,169,766,606,633,292,181,211,639,742,470,50,611,595,341,426,450,171,104,141,27,34,200,99,424,49,24,184,85,142,256,33,21,211,42,72,38,22,19,58
2021-01-26,60391,2054,802,18059,2577,3363,559,4758,26280,2667,4224,1879,2129,4283,6546,629,177,3728,4326,459,,1560,370,945,1518,1992,838,1175,708,262,608,855,1762,835,761,345,571,508,616,220,298,866,576,922,3778,1859,444,495,366,796,1123,438,528,456,190,170,770,606,639,293,183,214,639,744,470,50,615,595,341,427,451,171,106,142,27,34,200,99,425,49,24,184,89,147,256,33,21,211,42,72,39,22,19,58
2021-01-27,60635,2062,802,18112,2594,3383,565,4766,26393,2671,4224,1888,2150,4316,6581,631,177,3734,4336,458,,1567,372,953,1516,1993,845,1173,708,262,611,861,1766,837,764,345,572,510,622,223,299,870,576,922,3780,1859,445,496,366,797,1128,442,531,456,191,170,778,605,645,293,181,215,640,748,473,50,619,596,345,428,453,171,104,141,27,34,199,99,427,49,24,184,89,150,256,33,21,211,42,73,39,22,19,58
2021-01-28,60854,2086,803,18208,2612,3395,570,4803,26509,2678,4224,1907,2156,4361,6595,636,177,3747,4346,461,,1567,372,953,1520,1998,845,1179,708,262,611,863,1766,841,766,345,574,510,627,223,300,869,578,924,3780,1862,445,497,367,797,1130,451,533,456,191,171,782,608,652,294,181,216,643,750,472,50,622,597,346,428,454,171,105,141,28,35,199,99,429,49,24,185,89,151,256,33,22,211,43,73,39,22,19,58
2021-01-29,60854,2086,803,18208,2612,3395,570,4803,26583,2678,4224,1907,2156,4361,6595,636,177,3747,4351,461,,1577,372,953,1520,1998,845,1179,708,262,611,863,1775,841,766,345,574,516,627,223,300,869,578,924,3797,1862,445,497,367,800,1130,451,533,456,191,171,782,608,652,294,181,216,643,750,472,50,622,597,346,428,454,171,105,141,28,35,199,99,429,49,24,185,89,151,256,33,22,211,43,73,39,22,19,58
2021-01-30,61168,2104,804,18328,2623,3409,569,4815,26650,2689,4224,1927,2173,4394,6624,637,177,3758,4351,461,,1577,375,955,1525,1999,849,1198,708,263,614,871,1775,845,770,344,577,516,634,225,303,870,577,925,3797,1865,447,508,368,800,1139,462,536,456,202,172,784,610,651,294,182,232,646,757,474,50,628,597,351,431,454,172,105,142,28,35,200,99,435,49,25,186,89,152,256,34,22,211,43,72,39,25,19,58
2021-01-31,61198,2107,804,18348,2623,3410,570,4815,26718,2689,4259,1928,2177,4391,6638,637,177,3758,4351,461,,1577,375,955,1525,2001,849,1203,708,263,614,871,1775,846,770,344,579,516,636,225,303,871,578,925,3797,1867,447,508,368,800,1138,462,536,457,201,172,784,610,651,294,182,232,647,757,474,50,628,597,351,431,454,172,105,142,28,35,200,99,435,49,25,186,89,155,256,34,22,211,43,72,40,25,19,58
2021-02-01,61283,2110,805,18391,2627,3411,570,4821,26789,2692,4259,1931,2181,4399,6690,637,177,3758,4358,461,,1589,375,956,1525,2001,864,1204,713,264,614,873,1778,846,770,344,580,521,636,225,303,871,580,926,3797,1869,447,508,368,802,1138,462,536,457,201,172,783,610,651,294,182,232,649,757,474,50,630,597,351,432,454,172,105,141,28,35,200,99,435,49,26,187,89,155,256,34,22,211,43,72,40,25,19,58
2021-02-02,61452,2119,805,18439,2636,3420,574,4849,26880,2694,4259,1937,2188,4406,6690,635,178,3758,4363,462,,1589,376,955,1525,2002,864,1205,713,265,615,876,1778,850,772,346,584,521,637,224,303,877,584,926,3797,1872,454,509,369,802,1136,462,536,456,202,175,784,610,659,295,182,219,650,755,474,50,630,597,353,431,454,172,105,141,30,35,200,99,439,49,26,188,89,155,257,33,22,211,43,73,40,25,19,58
2021-02-03,61578,2124,806,18524,2638,3437,570,4845,26958,2705,4259,1947,2207,4437,6697,641,178,3776,4369,462,,1604,383,957,1528,2003,864,1211,713,264,613,879,1783,858,782,345,585,527,638,225,303,877,582,930,3809,1872,457,510,368,809,1146,466,538,457,203,173,788,610,661,295,183,235,651,761,475,50,633,597,356,435,457,173,107,140,30,35,202,99,443,49,26,190,89,157,257,34,22,211,43,72,40,25,19,58
2021-02-04,61748,2145,806,18601,2641,3441,574,4866,27009,2703,4259,1955,2215,4450,6734,642,178,3780,4374,461,,1604,383,962,1527,2006,864,1223,713,264,613,882,1783,859,783,346,588,527,640,224,303,878,586,932,3809,1873,458,510,369,809,1144,469,542,459,203,175,789,609,662,295,183,220,652,758,476,50,641,596,359,439,459,172,107,140,30,35,202,99,445,49,26,192,89,163,257,33,22,211,43,73,40,27,19,58
2021-02-05,61854,2147,813,18662,2648,3446,576,4886,27067,2707,4259,1960,2222,4480,6757,647,178,3787,4378,461,,1604,390,968,1532,2012,865,1231,713,265,617,891,1783,861,790,346,593,527,641,226,304,878,587,932,3814,1873,460,510,369,809,1145,474,544,460,203,175,790,609,671,295,183,221,652,760,477,50,647,599,363,440,460,172,108,142,30,35,203,99,449,49,26,193,89,165,257,33,22,211,43,75,40,27,19,58
2021-02-06,61973,2149,813,18706,2649,3453,579,4901,27108,2712,4259,1961,2232,4483,6774,647,179,3785,4378,461,,1604,394,969,1532,2022,864,1245,713,265,617,893,1783,865,792,345,593,527,643,226,304,879,587,933,3814,1876,460,510,369,809,1149,475,547,460,203,175,790,612,672,297,183,224,652,760,479,50,646,601,364,440,461,172,108,142,30,35,203,99,449,49,26,193,89,167,257,33,22,211,43,75,40,27,19,58
2021-02-07,62043,2156,813,18752,2652,3455,579,4904,27159,2713,4259,1963,2238,4505,6788,647,179,3789,4378,461,,1604,398,972,1532,2025,866,1247,713,265,615,894,1783,865,796,346,593,527,646,227,305,879,588,935,3814,1877,461,511,369,809,1149,475,549,461,202,176,789,614,676,297,183,224,653,760,479,50,653,602,369,440,461,172,108,142,30,35,203,99,448,49,26,194,89,167,257,33,22,212,43,75,40,29,19,58
2021-02-08,62086,2161,813,18781,2652,3457,579,4906,27202,2713,4259,1963,2239,4509,6831,647,179,3789,4388,461,,1621,397,974,1532,2025,879,1247,717,265,616,894,1796,865,796,346,593,537,646,227,305,879,588,935,3817,1878,461,511,369,813,1147,475,549,461,202,176,789,614,677,297,183,224,653,760,480,50,653,602,369,440,461,172,108,142,30,35,203,99,449,49,26,194,89,167,257,33,22,212,43,75,40,29,19,58
2021-02-09,62195,2173,824,18818,2654,3463,579,4916,27256,2718,4297,1966,2245,4514,6831,647,179,3791,4397,462,,1621,398,975,1532,2026,879,1251,717,265,617,894,1796,865,799,346,595,537,646,227,305,880,592,937,3817,1878,464,511,369,813,1152,476,549,462,202,176,790,614,688,298,183,226,653,762,479,50,655,605,369,440,461,172,108,142,31,35,203,100,450,49,26,194,89,168,258,33,22,212,46,75,40,30,19,58
2021-02-10,62305,2180,832,18876,2660,3475,579,4915,27322,2725,4297,1971,2255,4522,6880,648,178,3798,4396,461,,1634,400,980,1531,2032,878,1249,723,265,617,895,1804,867,801,344,595,542,647,228,305,883,595,940,3824,1880,466,512,368,813,1157,478,552,462,203,173,792,616,716,299,184,240,656,767,482,50,659,609,372,441,461,174,108,143,31,35,202,100,449,49,26,195,89,169,259,35,22,212,46,74,40,31,19,58
2021-02-11,62434,2194,833,18924,2667,3479,581,4922,27378,2729,4297,1974,2264,4525,6880,649,179,3799,4399,461,,1634,401,979,1534,2040,878,1256,723,265,617,898,1804,870,801,344,596,542,648,228,304,883,595,944,3824,1880,467,513,368,813,1159,479,553,462,204,172,792,619,716,298,184,240,656,768,482,50,660,610,372,443,462,174,108,143,31,35,204,100,450,49,26,196,90,170,259,35,22,212,47,74,40,31,19,59
2021-02-12,62581,2198,832,18978,2669,3480,582,4930,27427,2732,4297,1984,2272,4548,6913,650,178,3803,4405,462,,1634,401,980,1536,2045,880,1266,729,266,626,901,1804,871,802,344,595,542,649,229,304,884,596,946,3832,1881,469,514,368,813,1159,480,553,463,204,174,792,621,716,301,184,241,656,769,482,50,672,609,373,443,463,174,108,143,31,35,204,100,452,49,27,199,90,171,261,35,22,212,47,74,40,31,19,59
2021-02-13,62761,2215,834,19346,2675,3492,583,4946,27494,2735,4297,1984,2280,4556,6913,650,178,3834,4405,463,,1634,401,983,1540,2048,880,1267,729,266,626,906,1804,876,810,344,596,542,649,229,305,887,596,948,3832,1902,470,514,371,813,1159,481,554,465,205,174,794,621,722,304,185,240,657,769,498,51,674,609,377,443,467,174,108,143,31,35,204,101,452,50,27,201,90,171,261,36,22,212,47,74,40,34,19,59
2021-02-14,62832,2219,834,19378,2678,3493,583,4952,27534,2738,4297,1988,2286,4565,6913,650,178,3835,4405,464,,1643,401,982,1540,2048,880,1269,729,266,626,906,1809,876,811,344,597,547,650,229,305,888,596,948,3832,1902,470,515,371,813,1159,481,555,465,205,174,794,621,723,304,185,240,657,771,498,51,673,609,377,443,467,174,108,143,31,35,204,101,452,50,27,201,90,171,261,36,22,212,47,74,40,34,19,59
2021-02-15,62861,2221,834,19389,2678,3494,583,4958,27540,2737,4297,1991,2290,4566,6944,650,178,3835,4405,465,,1643,402,982,1541,2050,881,1270,732,265,626,906,1809,877,811,344,598,547,650,229,305,888,596,948,3832,1901,470,515,372,813,1159,481,555,465,205,174,794,621,722,304,185,240,657,771,498,51,673,609,377,443,467,174,108,143,31,35,204,100,452,50,27,201,90,171,261,36,22,213,47,74,40,34,19,59
2021-02-16,62896,2223,834,19407,2679,3498,583,4959,27563,2738,4297,1992,2289,4572,6944,650,178,3835,4417,465,,1649,402,983,1542,2052,881,1272,732,265,626,905,1815,876,812,344,599,555,651,229,306,888,597,950,3832,1902,470,515,372,813,1159,481,558,465,205,174,795,622,724,304,184,240,657,772,498,51,674,609,377,443,467,174,108,143,31,35,204,100,452,50,27,201,90,171,261,36,22,213,47,74,40,34,19,59
2021-02-17,63026,2227,834,19422,2680,3510,583,4968,27630,2748,4297,1993,2291,4584,6944,651,178,3830,4430,465,,1650,403,983,1540,2052,881,1277,732,265,625,910,1819,875,814,344,598,554,648,229,306,888,597,952,3841,1901,470,518,372,812,1164,482,558,465,205,174,796,622,723,307,184,243,656,774,497,51,673,609,377,443,467,174,109,143,31,35,206,100,453,50,27,203,90,171,261,36,22,213,47,74,40,35,19,59
